Source_Mol,Target_Mol
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,Cc1cc(-c2ccn3nc(N)c(C(=O)NC4CC4)c3n2)cc2c1C(=O)N(C(C)C1CC1)C2
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,Cc1cc(-c2ccn3nc(N)c(C(=O)NC4CCOC4)c3n2)cc2c1C(=O)N(C(C)C1CC1)C2
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCN(C(=O)C4CC4)CC3=O)cc2n1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,Oc1cccc2c1nc(C(F)F)n2-c1nc(N2CCOCC2)nc(N2CCOCC2)n1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CNCCN(CCO)c1nc(N2CCOCC2)nc(-n2c(C(F)F)nc3ccccc32)n1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CCS(=O)(=O)c1cc(-c2ccn3nc(N)c(C(=O)NC4CC4)c3n2)cc2c1C(=O)N(C(C)C1CC1)C2
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(Cl)c1-c1ccccn1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(C)C(N1Cc2cc(-c3ccn4nc(N)c(C(=O)NC5CC5)c4n3)cc(NS(C)(=O)=O)c2C1=O)C(F)(F)F
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CS(=O)(=O)NC1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,FC(F)(F)c1nncn1C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC1(C)OCCN(c2cccc(-c3cc(Cl)c4c(N)ncnn34)c2)C1=O
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,COc1ncc(N2CCc3ncnc(NC4CCN(C(=O)C5CCOCC5)C4)c3C2)cc1C
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(C1CC1)N1Cc2cc(-c3ccn4nc(N)c(C(=O)NC5CC5)c4n3)cc(S(=O)(=O)C3CC3)c2C1=O
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CN(C)CC1(C(N)=O)CCCN1C(=O)Nc1nc2c(s1)-c1nc(C(C)(C)C)ncc1CC2
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN4CCOc5c(F)cc(F)cc54)c3o2)CCO1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,Cc1nc(NC(=O)C(N)C(C)C)sc1-c1cnc(Cl)c(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)c1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CN(C)C(=O)c1cc(CN2CCOc3c(F)cccc32)c2oc(N3CCOCC3)cc(=O)c2c1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,COCC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1
